id,sentence,tag,member1,member2
9785,宋城演艺发展股份有限公司为有限合伙人，承担有限责任，宁波宋城七弦投资管理有限公司为普通合伙人，承担无限责任,1,宁波宋城七弦投资管理有限公司,宋城演艺发展股份有限公司
8680,二、投资主体基本情况 岳阳恒泰房地产开发有限责任公司 公司类型:有限责任公司 注册地址:岳阳市临港新区城陵矶洪家洲(纸厂恒泰公司办公楼) 法定代表人:席烈云 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
7954,上述补助资金对公 司本年度损益不会产生重大影响，敬请广大投资者注意投资风险。,0,0,0
539,承租人确认出租人拥有租赁物的所有权， 为租赁物的惟一所有权人。,0,0,0
8786,2015年6月15日，杜应流先生和衡胜投资分别与公司签署附条件生效的《安徽应流机电股份有限公司非公开发行股票募集资金之股份认购协议》，约定认购公司非公开发行的780,1,杜应流,安徽应流机电股份有限公司
7801,乙方同意本次交易，并保证促使乙方现有股东放弃其对目标 公司的优先增资权。,0,0,0
2725,审议结果:通过表决情况: 股东类型 同意 反对 弃权 票数 比例 (%)票数 比例 (%)票数 比例 (%) A股 622，647，246 99.99 1，800 0.01 0 0 (二) 涉及重大事项，5%以下股东的表决情况 议案 序号 议案名称 同意 反对 弃权 票数 比例 (%) 票数 比例 (%) 票数 比例 (%) 1 同意北京万通地产股 份有限公司为北京万 184，026 99.03 1，800 0.97 0 0.00 通正远置业有限公司 向北京国际信托有限 公司借款叁亿元人民 币提供连带责任担保， 保证期间自主债权合 同项下债务履行期限 届满之日起二年 (三) 关于议案表决的有关情况说明 无三、 律师见证情况1、 本次股东大会鉴证的律师事务所:北京市万思恒律师事务所 律师:张小永律师、龙飞律师2、 律师鉴证结论意见:万通地产本次股东大会的召集和召开程序符合相关法律和行政法规及<公司章程> 等规定，出席本次股东大会人员资格合法有效，本次股东大会的表决程序和表决 结果合法有效。,0,0,0
2559,公司于 2015 年 4 月 29 日与平安银行股份有限公司签订协议，使用暂时闲置的 募集资金 10，000 万元购买保本型银行理财产品，期限 91 天，预期年收益率为 5.0%。,0,0,0
6288,江苏玉龙钢管股份有限公司 2015 年 11 月 18 日,0,0,0
3655,2015 年 4 月 9 日，公司召开的第六届董事会第九次会议审议通过了<关于公司使用自 有资金开展短期理财业务的议案>，同意使用额度不超过人民币 25 亿元的自有闲置资金，择 机购买低风险的短期理财产品。,0,0,0
7110,6、公司控股子公司浙江义乌购电子商务有限公司购买理财产品名称:浙江稠州 商业银行人民币结构性存款理财产品;购买金额:人民币0.2亿元;起止期 限:2015年6月16日至2015年7月17日;产品类型:保本浮动收益型;实际收 益:69，643.84元。,0,0,0
8955,一、（一）关联交易主要内容泛海控股股份有限公司（以下简称“公司”或“泛海控股股份有限公司”）关联法人泛海资本投资管理集团有限公司（以下简称“泛海资本”）系上海云锋新呈投资中心（有限合伙）（以下简称“云锋基金”或“基金”）的有限合伙人，向云锋基金认缴出资300，000万元（截至本公告披露日，泛海资本已实缴出资198，000万元，剩余102，000万元尚未实际缴付）,1,泛海控股股份有限公司,泛海资本投资管理集团有限公司
6925, 本次收购事项尚需提交股东大会审议。,0,0,0
2843,业务;开展相关的技术咨询和技术服务。,0,0,0
2960,公司使用暂时闲置募集资金6，200万元购买了中国工商银行股份有限公司沈阳和平支行“保本型法人63天人民币理财”短期产品， 预期年化收益率3.35%，起止期限为2015年11月9日至2016年1月11日。,0,0,0
5651,2、发行价格:本次非公开发行股票的发行价格为定价基准日前 20 个交易日公司股票交易均价(定价基准日前 20 个交易日股票交易 均价=定价基准日前 20 个交易日股票交易总额/定价基准日前 20 个交 易日股票交易总量)的 90%，即每股 2.95 元。,0,0,0
1520,请独立财务顾问和会计师核查并发表明确意见。,0,0,0
6605,(二)过渡期损益的归属及确认根据瑞华会计师事务所以 2015 年 9 月 30 日为资产交割审计基准日出具的 专项审计报告，康欣新材 2015 年 1-9 月份盈利，在本次过渡期内实现的盈利归 青鸟华光享有。,0,0,0
4003,上述担保在具 体实施过程中，本公司即将密切跟踪被担保人的经营情况和财务状况，并根据实况采 取针对性的处置措施。,0,0,0
7176,(以上数据未经审计) (二)委托贷款对象基本情况1.,0,0,0
7439,由于秋林集团 2014 年度利润分配已实施完毕，秋林集团本 次发行股份募集配套资金股票的发行底价由 5.30 元/股调整为 5.26 元/股。,0,0,0
764,一、担保情况概述公司下属公司台州刚泰黄金饰品有限公司向交通银行股份有限公司台州路 桥支行申请综合授信 3，000 万元(大写人民币叁仟万元整)。,0,0,0
1866,1、本公司与金诚实业于 2015 年 8 月 25 日签署了附生效条件的<资产出售协 议>。,0,0,0
10098,一、本次非公开发行股票的数量不超过51，006.71万股（最终以中国证监会核准的发行数量为准），发行价格5.96元/股，募集资金总额（含发行费用）不超过304，000万元，其中，湖北三峡新型建材股份有限公司实际控制人许锡忠拟出资80，500万元，认购数量为13，506.71万股；陈庚发拟出资23，840万元，认购数量为4，000万股；前海佳浩拟出资62，580万元，认购数量为10，500.00万股；华昊投资拟出资29，800万元，认购数量为5，000.00万股；金鹰基金拟出资26，820万元，认购数量为4，500.0,1,许锡忠,湖北三峡新型建材股份有限公司
933,截止 2015 年 10 月 22 日 17:00，独立财 务顾问(主承销商)收到 9 家获配投资者的全部申购补缴款。,0,0,0
5073,调价基准日的确定具有客观性，排除了人为因素。,0,0,0
1038,2015 年 6 月 25 日，公司以人民币 8，000 万元闲置募集资金购买了广发银行 广州珠江新城支行“薪加薪 16 号”人民币理财计划产品，该产品类型保本浮动 收益型产品，起止期限为 2015 年 6 月 25 日至 2015 年 9 月 25 日。,0,0,0
2848,梅林畜牧公司和交易对方对于本公司和交易对方 2015 年 7 月签订的<生猪 及相关资产购买协议>所涉目标资产进行了交割的确认。,0,0,0
7567,●本次非公开发行股票有关事项已经公司第六届董事会第十九次会议审议 通过，关联董事已对本次非公开发行的方案及相关议案予以回避表决。,0,0,0
6420,会议符合<公司法>和 <公司章程>的有关规定。,0,0,0
1509,请你公司补充披露本次交易涉及的资产评估备案是否符合<企业 国有资产评估管理暂行办法>等相关规定。,0,0,0
1942,截至本公告公布之日，公司及控股子公司对外担保总额 为 10，000 万元;公司对控股子公司提供的担保总额为 77，105 万元，担保实际发生余 额为 19，959.7 万元。,0,0,0
9606,（一）发行股份购买资产天广中茂股份有限公司拟向邱茂国、李向英、邱茂期、秦朝晖、吴玮、潘春丽、谭栩杰、邱绍明、蔡月珠、吴奇才、陈陪阳、周保华、冯春强、陈瑞坤、麦瑞娟、王磊兰、白湘春、卢美玲、严珠生、吕丹等20名自然人和安兰德投资、苏州茂裕、裕兰德投资、顺德盈峰、上海泰合、上海吉宏、北京五瑞、苏州长江源、聚兰德投资等9名非自然人发行股份购买其所持中茂园林100%股权，拟向邱茂国、邱茂期、秦朝晖、邱绍明、罗伟广、梁咏梅、安若玮、李锐通、刘劲松,1,天广中茂股份有限公司,邱茂国
8342,10,0,0,0
10050,2016年7月28日，上海中能与公司签订了《宁夏新日恒力钢丝绳股份有限公司与上海中能企业发展（集团）有限公司之附条件生效的非公开发行股份认购合同》,1,上海中能企业发展（集团）有限公司,宁夏新日恒力钢丝绳股份有限公司
1768,为保证公平信息披露，维护投资者利益， 避免造成公司股价异常波动，在停牌期间，公司将按照<上市公司重 大资产重组管理办法>及其他有关规定，根据重大资产重组的进展情 况，及时履行信息披露义务，每 5 个交易日发布一次有关事项的进展 情况。,0,0,0
3288,2方大特钢科技股份有限公司董事会 2015年11月11日,0,0,0
7570,六、关联交易应当履行的审议程序公司于 2015 年 11 月 20 日召开的第六届董事会第十九次会议已审议通过上 述事项，四名关联董事在表决时按规定已作了回避，五名非关联董事(包括 3 名独立董事)一致表决通过了上述关联交易议案。,0,0,0
2961,二、累计购买理财产品情况截至报告日，公司最近12个月内累计使用暂时闲置募集资金购买 短期投资理财产品金额为132，870万元，其中，尚未到期理财产品余 额为44，909万元。,0,0,0
9967,（一）发行股份及支付现金购买杭州哲信100%股权浙江金科文化产业股份有限公司与王健等9名杭州哲信股东已签署了《发行股份及支付现金购买资产协议》及补充协,1,王健,浙江金科文化产业股份有限公司
7232,协议签署主体:平舒公司、再担保公司。,0,0,0
3903,50、“第九节管理层讨论与分析”之“四、交易标的财务状况及 盈利能力分析”中补充披露华润赛科 2015 年营业收入、净利润预测 的可实现性。,0,0,0
